publication,year,endorsed,Party,City,Latitude,Longitude,source,source2,notes
New York Times,1992,Clinton,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/1992/10/25/us/the-1992-campaign-in-editorials-5-major-papers-back-clinton.html,,
New York Daily News,1996,Clinton,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
New York Times,1996,Clinton,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
New York Daily News,2000,Gore,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nber.org/papers/w14445.pdf,,
New York Times,2000,Gore,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nber.org/papers/w14445.pdf,,
New York Times,2004,Kerry,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
New York Daily News,2008,Obama,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
New York Times,2008,Obama,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/2008/10/24/opinion/24fri1.html,,
New York Times,2012,Obama,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/2012/10/28/opinion/sunday/barack-obama-for-president.html,,
New York Daily News,2016,Clinton,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nydailynews.com/opinion/daily-news-editorial-board-hillary-clinton-president-article-1.2730476,,
New York Times,2016,Clinton,Democrat,"New York, NY",40.7127837,-74.0059413,http://www.nytimes.com/2016/09/25/opinion/sunday/hillary-clinton-for-president.html,,
Albany Times Union,1992,Clinton,Democrat,"Albany, NY",42.6525793,-73.7562317,"""Clinton for president."" Albany Times Union. Nov 1, 1992. p. E4.",,
Albany Times Union,1996,Clinton,Democrat,"Albany, NY",42.6525793,-73.7562317,"""Clinton for president."" Albany Times Union. Nov 3, 1996. p. E4.",,
Albany Times Union,2000,Gore,Democrat,"Albany, NY",42.6525793,-73.7562317,https://www2.gwu.edu/~action/natendorse5.html,,
Albany Times Union,2004,Kerry,Democrat,"Albany, NY",42.6525793,-73.7562317,https://www2.gwu.edu/~action/2004/cands/natendorse5.html,,
Albany Times Union,2008,Obama,Democrat,"Albany, NY",42.6525793,-73.7562317,https://www2.gwu.edu/~action/2008/media08/endorsements/endorse08newspgen.html,,
Albany Times Union,2012,Obama,Democrat,"Albany, NY",42.6525793,-73.7562317,http://blog.timesunion.com/opinion/for-president-barack-obama/22710/,,
Newsday (New York),1988,Dukakis,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/newsday-s-presidential-endorsements-1.12471273,,
Newsday (New York),1992,Clinton,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/newsday-s-presidential-endorsements-1.12471273,,
Newsday (New York),1996,Clinton,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/newsday-s-presidential-endorsements-1.12471273,,
Newsday (New York),2000,Gore,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/newsday-s-presidential-endorsements-1.12471273,http://www.nber.org/papers/w14445.pdf,
Newsday (New York),2004,Kerry,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/newsday-s-presidential-endorsements-1.12471273,,
Newsday (New York),2008,Obama,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/newsday-s-presidential-endorsements-1.12471273,,
Newsday (New York),2016,Clinton,Democrat,"Melville, NY",40.7934322,-73.4151214,http://www.newsday.com/opinion/editorial/hillary-clinton-should-be-our-next-president-1.12483084,,
Hartford Courant,1992,Clinton,Democrat,"Hartford, CT",41.7637111,-72.6850932,http://www.courant.com/opinion/editorials/hc-clintonendorse1996-story.html,,
Hartford Courant,1996,Clinton,Democrat,"Hartford, CT",41.7637111,-72.6850932,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Hartford Courant,2008,Obama,Democrat,"Hartford, CT",41.7637111,-72.6850932,http://www.courant.com/opinion/editorials/hc-endorsepresidential.artoct26-story.html,,
Hartford Courant,2012,Obama,Democrat,"Hartford, CT",41.7637111,-72.6850932,http://articles.courant.com/2012-10-26/news/hc-ed-obama-endorsement-1028-20121026_1_health-care-reform-obama-didn-t-change-president-barack-obama,,
Hartford Courant,2016,Clinton,Democrat,"Hartford, CT",41.7637111,-72.6850932,http://www.courant.com/opinion/editorials/hc-ed-courant-endorses-hillary-clinton-20161006-story.html,,
Providence Journal,2008,Obama,Democrat,"Providence, RI",41.8239891,-71.4128343,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Providence Journal,2012,Obama,Democrat,"Providence, RI",41.8239891,-71.4128343,http://www.presidency.ucsb.edu/data/2012_newspaper_endorsements.php,,
Providence Journal,2016,Clinton,Democrat,"Providence, RI",41.8239891,-71.4128343,http://www.providencejournal.com/opinion/20161015/editorial-hillary-clinton-for-president,,
Boston Globe,1984,Mondale,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
Boston Globe,1988,Dukakis,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
Boston Globe,1992,Clinton,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.thefreelibrary.com/Short+odds%3A+newspapers+bet+on+political+winners+rather+than+ideology.-a0111574566,,
Boston Globe,1996,Clinton,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,,
Boston Globe,2000,Gore,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.nber.org/papers/w14445.pdf,,
Boston Globe,2004,Kerry,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.presidency.ucsb.edu/data/2008_newspaper_endorsements.php,,
Boston Globe,2008,Obama,Democrat,"Boston, MA",42.3600825,-71.0588801,http://archive.boston.com/bostonglobe/editorial_opinion/editorials/articles/2008/10/14/obama_for_president/,,
Boston Globe,2012,Obama,Democrat,"Boston, MA",42.3600825,-71.0588801,http://www.bostonglobe.com/opinion/editorials/2012/10/28/election-endorsement-barack-obama-deserves-another-term/KuJG4aANDHHpEqKVYsLIaM/story.html,,
Boston Globe,2016,Clinton,Democrat,"Boston, MA",42.3600825,-71.0588801,https://www.bostonglobe.com/opinion/editorials/2016/10/08/hillary-clinton-for-president/FskxtCff9ErrN3TW4OJb6O/story.html,,
Wisconsin State Journal,1992,Clinton,Democrat,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,2008,Obama,Democrat,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/news/opinion/editorial/our-pick-mitt-romney/article_902e45bc-25cc-11e2-a89f-001a4bcf887a.html,,
Wisconsin State Journal,2016,Clinton,Democrat,"Madison, WI",43.0731,-89.4012,http://host.madison.com/wsj/opinion/editorial/our-endorsement-hillary-clinton-america-must-get-this-right/article_b526fe64-c2ca-5e3d-807a-0ef4ae23a4d5.html,,
Chattanooga Times Free Press,2012,Obama/Johnson,Democrat/Other,"Chattanooga, TN",35.0456297,-85.3096801,http://www.timesfreepress.com/news/opinion/freepress/story/2012/oct/24/1024b-fp1-gary-johnson-for-president/91028/,http://www.dailykos.com/story/2012/10/31/1153065/-Here-is-the-latest-update-on-newspaper-endorsements-for-president,"Chattanooga Times editorial board endorsed Obama, Chattanooga Free Press editorial board endorsed Johnson"
Honolulu Star-Advertiser,1980,Reagan/Carter,Democrat/Republican,"Honolulu, HI",21.3069444,-157.8583333,"https://news.google.com/newspapers?nid=1955&dat=19801102&id=W_chAAAAIBAJ&sjid=FKEFAAAAIBAJ&pg=4337,407405&hl=en","Honolulu Advertiser. Nov 2, 1980. (Confirmed via email by Hawaii State Library)","Honolulu Star-Bulletin endorsed Reagan, Honolulu Advertiser endorsed Carter"
Arkansas Democrat-Gazette,1984,Reagan/Mondale,Democrat/Republican,"Little Rock, AK",58.6648678,-156.5202356,"https://news.google.com/newspapers?nid=1817&dat=19841028&id=-jMdAAAAIBAJ&sjid=h6UEAAAAIBAJ&pg=6632,7208639","Associated Press. Nov 4, 1984.","Arkansas Democrat endorsed Reagan, Arkansas Gazette endorsed Mondale"
Arkansas Democrat-Gazette,1988,Bush/Dukakis,Democrat/Republican,"Little Rock, AK",58.6648678,-156.5202356,"https://news.google.com/newspapers?nid=1980&dat=19881102&id=WH8iAAAAIBAJ&sjid=G6oFAAAAIBAJ&pg=1227,1309848","Editor & Publisher. Volume 121, Issue 44. Oct 29, 1988. pp. 10-11.","Arkansas Democrat endorsed Bush, Arkansas Gazette endorsed Dukakis"
Milwaukee Journal Sentinel,1980,Carter/Reagan,Democrat/Republican,"Milwaukee, WI",43.0389025,-87.9064736,http://www.upi.com/Archives/1980/10/27/TV-Guide-magazine-Monday-endorsed-Ronald-Reagan-for-president/3419341470800/,http://www.upi.com/Archives/1980/10/27/With-the-presidential-campaign-heading-into-its-final-week/2612341470800/,"Milwaukee Journal endorsed Carter, Milwaukee Sentinel endorsed Reagan"
Milwaukee Journal Sentinel,1984,Mondale/Reagan,Democrat/Republican,"Milwaukee, WI",43.0389025,-87.9064736,http://www.upi.com/Archives/1984/10/29/Reagan-Mondale-endorsed-by-newspapers-a-cross-country/1780467874000/,http://www.upi.com/Archives/1984/10/26/The-Nashville-Banner-and-The-Milwaukee-Sentinel-endorsed-President/2445467611200/,"Milwaukee Journal endorsed Mondale, Milwaukee Sentinel endorsed Reagan"
Milwaukee Journal Sentinel,1988,Dukakis/Bush,Democrat/Republican,"Milwaukee, WI",43.0389025,-87.9064736,http://www.nytimes.com/1988/10/24/us/politics-dukakis-wins-endorsement-of-newspapers-in-four-cities.html,"Associated Press. ""Milwaukee Sentinel endorses Bush."" Des Moines Register. Oct 28, 1988. p. 5.","Milwaukee Journal endorsed Dukakis, Milwaukee Sentinel endorsed Bush"
Milwaukee Journal Sentinel,1992,Clinton/Bush,Democrat/Republican,"Milwaukee, WI",43.0389025,-87.9064736,"Editor & Publisher. Volume 125, Issue 43. Oct 24, 1992. pp. 11, 44.",,"Milwaukee Journal endorsed Clinton, Milwaukee Sentinel endorsed Bush"
Chattanooga Times Free Press,1980,Carter/Reagan,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,"Editor & Publisher. Volume 113, Issue 44. Nov 1, 1980. pp. 9, 11, 13.","Email from Clint Cooper, Chattanooga Free Press Opinion Page Editor","Chattanooga Times editorial board endorsed Carter, Chattanooga Free Press editorial board endorsed Reagan"
Chattanooga Times Free Press,1984,Mondale/Reagan,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,"Editor & Publisher. Volume 117, Issue 44. Nov 3, 1984. pp. 11-12.","Email from Clint Cooper, Chattanooga Free Press Opinion Page Editor","Chattanooga Times editorial board endorsed Mondale, Chattanooga Free Press editorial board endorsed Reagan"
Chattanooga Times Free Press,1988,Dukakis/Bush,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,"Editor & Publisher. Volume 121, Issue 44. Oct 29, 1988. pp. 10-11.","Email from Clint Cooper, Chattanooga Free Press Opinion Page Editor","Chattanooga Times editorial board endorsed Dukakis, Chattanooga Free Press editorial board endorsed Bush"
Chattanooga Times Free Press,1992,Clinton/Bush,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,"Editor & Publisher. Volume 125, Issue 43. Oct 24, 1992. pp. 11, 44.","Email from Clint Cooper, Chattanooga Free Press Opinion Page Editor","Chattanooga Times editorial board endorsed Clinton, Chattanooga Free Press editorial board endorsed Bush"
Chattanooga Times Free Press,1996,Clinton/Dole,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,"""Dole wins... in endorsements."" Editor & Publisher. Volume 129, Issue 43. Oct 26, 1996. pp. 10-11.","Email from Clint Cooper, Chattanooga Free Press Opinion Page Editor","Chattanooga Times editorial board endorsed Clinton, Chattanooga Free Press editorial board endorsed Dole"
Chattanooga Times Free Press,2000,Gore/Bush,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,https://www2.gwu.edu/~action/natendorse5.html,,"Chattanooga Times editorial board endorsed Gore, Chattanooga Free Press editorial board endorsed Bush"
Chattanooga Times Free Press,2004,Kerry/Bush,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,https://www2.gwu.edu/~action/2004/cands/natendorse5.html,,"Chattanooga Times editorial board endorsed Kerry, Chattanooga Free Press editorial board endorsed Bush"
Chattanooga Times Free Press,2008,Obama/McCain,Democrat/Republican,"Chattanooga, TN",35.0456297,-85.3096801,https://www2.gwu.edu/~action/2008/media08/endorsements/endorse08newspgen.html,,"Chattanooga Times editorial board endorsed Obama, Chattanooga Free Press editorial board endorsed McCain"
Atlanta Journal-Constitution,1984,Reagan/Mondale,Democrat/Republican,"Atlanta, GA",33.7489954,-84.3879824,http://www.upi.com/Archives/1984/10/19/The-Atlanta-Constitution-endorsed-Democratic-presidential-candidate-Walter-Mondale/2930467006400/,"Associated Press. Nov 5, 1984.","Atlanta Journal endorsed Reagan, Atlanta Constitution endorsed Mondale"
Atlanta Journal-Constitution,1988,Bush/Dukakis,Democrat/Republican,"Atlanta, GA",33.7489954,-84.3879824,http://www.apnewsarchive.com/1988/Editorial-Boards-Uninspired-By-Campaign-Candidates-With-AM-Election-Rdp-Bjt/id-53c278a35016d6234f251acda6ff95c0,,"Atlanta Journal endorsed Bush, Atlanta Constitution endorsed Dukakis"
Atlanta Journal-Constitution,1992,Bush/Clinton,Democrat/Republican,"Atlanta, GA",33.7489954,-84.3879824,http://articles.chicagotribune.com/1992-10-22/news/9204050599_1_democrat-bill-clinton-president-bush-usa-today-poll,https://books.google.com/books?id=LwIc_n1OKW4C&lpg=PA103&ots=kSoq-y7i8v&pg=PA103#v=onepage&q&f=false,"Atlanta Journal endorsed Bush, Atlanta Constitution endorsed Clinton"
Atlanta Journal-Constitution,1996,Dole/Clinton,Democrat/Republican,"Atlanta, GA",33.7489954,-84.3879824,http://www.nytimes.com/1996/10/28/us/endorsements-for-president.html,https://books.google.com/books?id=LwIc_n1OKW4C&lpg=PA103&ots=kSoq-y7i8v&pg=PA103#v=onepage&q&f=false,"Atlanta Journal endorsed Dole, Atlanta Constitution endorsed Clinton"
Atlanta Journal-Constitution,2000,Bush/Gore,Democrat/Republican,"Atlanta, GA",33.7489954,-84.3879824,http://www.washingtonpost.com/wp-srv/politics/early/archive/early110200.htm,,"Atlanta Journal endorsed Bush, Atlanta Constitution endorsed Gore"
Seattle Post-Intelligencer,1980,Anderson,Other,"Seattle, WA",47.6062095,-122.3320708,http://www.upi.com/Archives/1980/10/26/The-New-York-Times-Sunday-endorsed-President-Carter-for/4516341380800/,,
San Jose Mercury News,1980,Anderson,Other,"San Jose, CA",37.3382082,-121.8863286,https://books.google.com/books?id=kXKFfYMjiloC&lpg=PA403&pg=PA403#v=onepage&q&f=false,,
Austin American-Statesman,1980,Anderson,Other,"Austin, TX",30.267153,-97.7430608,https://books.google.com/books?id=kXKFfYMjiloC&lpg=PA403&pg=PA403#v=onepage&q&f=false,,
Miami Herald,1980,Anderson,Other,"Miami, FL",25.7616798,-80.1917902,https://www.washingtonpost.com/archive/politics/1980/10/20/floridas-largest-paper-endorses-anderson/c592466f-3c9e-45d2-bb42-6fe263eef9a9/,,
Syracuse Post-Standard,1992,Perot,Other,"Syracuse, NY",43.0481221,-76.1474244,"""Perot for President."" Syracuse Post-Standard. Oct 25, 1992.",,As Syracuse Herald American (Sunday)?
Hartford Courant,1980,Anderson,Other,"Hartford, CT",41.7637111,-72.6850932,https://books.google.com/books?id=kXKFfYMjiloC&lpg=PA403&pg=PA403#v=onepage&q&f=false,,
Boston Globe,1980,Anderson,Other,"Boston, MA",42.3600825,-71.0588801,https://books.google.com/books?id=kXKFfYMjiloC&lpg=PA403&pg=PA403#v=onepage&q&f=false,,
Chicago Tribune,2016,Johnson,Other,"Chicago, IL",41.8781136,-87.6297982,http://www.chicagotribune.com/news/opinion/editorials/ct-gary-johnson-president-endorsement-edit-1002-20160930-story.html,,
Detroit News,2016,Johnson,Other,"Detroit, MI",42.331427,-83.0457538,http://www.detroitnews.com/story/opinion/editorials/2016/09/28/endorse-johnson-president/91254412/,,
Richmond Times-Dispatch,2016,Johnson,Other,"Richmond, VA",37.5407246,-77.4360481,http://www.richmond.com/opinion/our-opinion/article_b79cc2b6-8ed5-532c-92eb-4a37e779c433.html,,
Arkansas Democrat-Gazette,1992,None,None,"Little Rock, AK",58.6648678,-156.5202356,http://www.nytimes.com/1992/10/29/us/1992-campaign-campaign-trail-what-also-rans-most-act-like-good-sports.html,,"Published a ""non-endorsement"" of Clinton; text says they have a tradition of not endorsing presidential candidates but other sources seem to contradict that, they may only be referring to the joint paper"
Arkansas Democrat-Gazette,1996,None,None,"Little Rock, AK",58.6648678,-156.5202356,http://www.cnn.com/ALLPOLITICS/1996/news/9611/03/1dole.clinton.wraps/,,"Published a ""non-endorsement"" of Clinton; text says they have a tradition of not endorsing presidential candidates but other sources seem to contradict that, they may only be referring to the joint paper"
Oregonian,2012,None,None,"Portland, OR",45.5230622,-122.6764816,http://blog.oregonlive.com/oregonianeditors/2012/08/the_oregonian_editorial_board.html,,
Oregonian,2016,None,None,"Portland, OR",45.5230622,-122.6764816,http://www.oregonlive.com/opinion/index.ssf/2016/10/why_we_wont_endorse_a_presiden.html,,
San Jose Mercury News,1984,None,None,"San Jose, CA",37.3382082,-121.8863286,"Email from Leigh Poitinger, Mercury News Research Director",,
San Jose Mercury News,1988,None,None,"San Jose, CA",37.3382082,-121.8863286,"Email from Leigh Poitinger, Mercury News Research Director",,
Modesto Bee,2012,None,None,"Modesto, CA",37.6390972,-120.9968782,http://www.mcclatchydc.com/news/politics-government/election/article24739309.html,,
Los Angeles Times,1980,None,None,"Los Angeles, CA",34.0522342,-118.2436849,http://www.bloomberg.com/news/articles/2008-10-17/los-angeles-times-backs-obama-first-endorsement-since-1972,,
Los Angeles Times,1984,None,None,"Los Angeles, CA",34.0522342,-118.2436849,http://www.bloomberg.com/news/articles/2008-10-17/los-angeles-times-backs-obama-first-endorsement-since-1972,,
Los Angeles Times,1988,None,None,"Los Angeles, CA",34.0522342,-118.2436849,http://www.bloomberg.com/news/articles/2008-10-17/los-angeles-times-backs-obama-first-endorsement-since-1972,,
Los Angeles Times,1992,None,None,"Los Angeles, CA",34.0522342,-118.2436849,http://www.bloomberg.com/news/articles/2008-10-17/los-angeles-times-backs-obama-first-endorsement-since-1972,,
Los Angeles Times,1996,None,None,"Los Angeles, CA",34.0522342,-118.2436849,http://www.bloomberg.com/news/articles/2008-10-17/los-angeles-times-backs-obama-first-endorsement-since-1972,,
